transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud,risk_flag,amount_norm,trust_norm,velocity_norm,transaction_node,merchant_node,cardholder_node,fraud_label
7342,90.84,17,Electronics,0,0,36,4,40,0,0,0.06175222971503154,0.14864864864864868,0.4444444444444444,TX_7342,Electronics,USER_7341,Normal
7343,213.07,20,Travel,0,0,86,0,51,0,0,0.14484310419839025,0.8243243243243245,0.0,TX_7343,Travel,USER_7342,Normal
7344,120.96,8,Clothing,0,0,92,1,52,0,0,0.08222753969980422,0.9054054054054056,0.1111111111111111,TX_7344,Clothing,USER_7343,Normal
7345,129.35,7,Electronics,0,0,84,3,34,0,0,0.08793098760060909,0.7972972972972973,0.3333333333333333,TX_7345,Electronics,USER_7344,Normal
7346,56.1,21,Travel,0,1,52,1,30,0,1,0.038136284533391344,0.3648648648648649,0.1111111111111111,TX_7346,Travel,USER_7345,Normal
7347,109.24,18,Travel,0,0,88,2,49,0,0,0.07426038720904937,0.8513513513513514,0.2222222222222222,TX_7347,Travel,USER_7346,Normal
7348,114.54,21,Grocery,0,0,96,1,34,0,0,0.07786328040026104,0.9594594594594595,0.1111111111111111,TX_7348,Grocery,USER_7347,Normal
7349,220.75,4,Clothing,0,0,74,3,23,0,0,0.15006390036980638,0.6621621621621622,0.3333333333333333,TX_7349,Clothing,USER_7348,Normal
7350,508.34,16,Grocery,0,0,50,1,69,0,0,0.34556504241896885,0.33783783783783783,0.1111111111111111,TX_7350,Grocery,USER_7349,Normal
7351,71.9,4,Travel,0,0,64,3,60,0,0,0.04887698499021101,0.5270270270270271,0.3333333333333333,TX_7351,Travel,USER_7350,Normal
7352,7.76,13,Clothing,0,0,79,3,59,0,0,0.005275179464868392,0.7297297297297297,0.3333333333333333,TX_7352,Clothing,USER_7351,Normal
7353,123.44,6,Clothing,0,0,55,2,65,0,0,0.08391342179682401,0.4054054054054055,0.2222222222222222,TX_7353,Clothing,USER_7352,Normal
7354,141.53,8,Food,0,0,95,2,60,0,0,0.09621084402871438,0.9459459459459459,0.2222222222222222,TX_7354,Food,USER_7353,Normal
7355,33.2,16,Electronics,0,0,29,2,53,0,0,0.02256906678268436,0.05405405405405406,0.2222222222222222,TX_7355,Electronics,USER_7354,Normal
7356,257.23,2,Food,0,0,37,2,42,0,0,0.17486268218403306,0.16216216216216217,0.2222222222222222,TX_7356,Food,USER_7355,Normal
7357,755.1,7,Food,0,0,42,3,68,0,0,0.5133103110724385,0.22972972972972971,0.3333333333333333,TX_7357,Food,USER_7356,Normal
7358,524.63,21,Travel,0,0,74,2,20,0,0,0.35663884054818357,0.6621621621621622,0.2222222222222222,TX_7358,Travel,USER_7357,Normal
7359,39.52,12,Electronics,0,0,60,3,64,0,0,0.026865346965412228,0.472972972972973,0.3333333333333333,TX_7359,Electronics,USER_7358,Normal
7360,374.82,15,Food,1,0,76,1,32,0,1,0.2547993256471612,0.6891891891891894,0.1111111111111111,TX_7360,Food,USER_7359,Normal
7361,219.43,20,Food,0,0,57,0,63,0,0,0.14916657602784425,0.43243243243243246,0.0,TX_7361,Food,USER_7360,Normal
7362,108.87,9,Clothing,0,0,88,4,35,0,0,0.07400886447683272,0.8513513513513514,0.4444444444444444,TX_7362,Clothing,USER_7361,Normal
7363,140.01,17,Travel,0,0,95,0,27,0,0,0.09517756145312159,0.9459459459459459,0.0,TX_7363,Travel,USER_7362,Normal
7364,341.0,2,Food,0,0,93,2,22,0,0,0.23180878834022187,0.918918918918919,0.2222222222222222,TX_7364,Food,USER_7363,Normal
7365,117.75,11,Electronics,0,0,97,3,55,0,0,0.08004541005003263,0.9729729729729731,0.3333333333333333,TX_7365,Electronics,USER_7364,Normal
7366,84.09,15,Grocery,0,0,54,0,38,0,0,0.05716363932999782,0.391891891891892,0.0,TX_7366,Grocery,USER_7365,Normal
7367,122.35,17,Grocery,0,0,92,3,61,0,0,0.08317244942353708,0.9054054054054056,0.3333333333333333,TX_7367,Grocery,USER_7366,Normal
7368,155.78,16,Travel,0,0,46,4,18,0,0,0.10589786817489667,0.2837837837837839,0.4444444444444444,TX_7368,Travel,USER_7367,Normal
7369,37.72,6,Grocery,0,0,83,2,61,0,0,0.025641722862736565,0.7837837837837839,0.2222222222222222,TX_7369,Grocery,USER_7368,Normal
7370,416.11,18,Clothing,0,0,32,6,42,0,0,0.2828679029802045,0.09459459459459463,0.6666666666666666,TX_7370,Clothing,USER_7369,Normal
7371,201.86,22,Clothing,0,0,90,1,60,0,0,0.13722264520339353,0.8783783783783784,0.1111111111111111,TX_7371,Clothing,USER_7370,Normal
7372,180.56,22,Electronics,0,0,61,1,46,0,0,0.12274309332173156,0.4864864864864865,0.1111111111111111,TX_7372,Electronics,USER_7371,Normal
7373,18.86,7,Travel,0,0,80,4,59,0,0,0.012820861431368282,0.7432432432432433,0.4444444444444444,TX_7373,Travel,USER_7372,Normal
7374,166.82,16,Travel,0,0,85,0,51,0,0,0.11340276267130736,0.8108108108108109,0.0,TX_7374,Travel,USER_7373,Normal
7375,23.21,20,Grocery,0,0,89,1,64,0,0,0.015777953012834457,0.864864864864865,0.1111111111111111,TX_7375,Grocery,USER_7374,Normal
7376,14.75,6,Food,1,0,66,3,36,0,1,0.010026919730258864,0.5540540540540541,0.3333333333333333,TX_7376,Food,USER_7375,Normal
7377,134.88,0,Food,1,0,73,2,68,0,1,0.09169023276049597,0.6486486486486487,0.2222222222222222,TX_7377,Food,USER_7376,Normal
7378,92.79,7,Food,1,0,92,2,61,0,1,0.06307782249293017,0.9054054054054056,0.2222222222222222,TX_7378,Food,USER_7377,Normal
7379,159.97,18,Electronics,0,0,33,3,36,0,0,0.10874619316945834,0.10810810810810811,0.3333333333333333,TX_7379,Electronics,USER_7378,Normal
7380,16.82,19,Travel,0,0,32,1,53,0,0,0.011434087448335871,0.09459459459459463,0.1111111111111111,TX_7380,Travel,USER_7379,Normal
7381,101.49,19,Grocery,0,0,82,1,29,0,0,0.06899200565586251,0.7702702702702703,0.1111111111111111,TX_7381,Grocery,USER_7380,Normal
7382,34.58,9,Electronics,0,0,78,1,49,0,0,0.023507178594735695,0.7162162162162163,0.1111111111111111,TX_7382,Electronics,USER_7381,Normal
7383,783.1,11,Clothing,0,0,72,1,39,0,0,0.5323444637807265,0.6351351351351352,0.1111111111111111,TX_7383,Clothing,USER_7382,Normal
7384,148.25,23,Clothing,0,0,78,2,18,0,0,0.1007790406787035,0.7162162162162163,0.2222222222222222,TX_7384,Clothing,USER_7383,Normal
7385,209.33,0,Clothing,0,0,52,3,18,0,0,0.14230068522949751,0.3648648648648649,0.3333333333333333,TX_7385,Clothing,USER_7384,Normal
7386,70.86,23,Travel,0,0,90,1,54,0,0,0.04817000217533174,0.8783783783783784,0.1111111111111111,TX_7386,Travel,USER_7385,Normal
7387,17.92,20,Clothing,0,0,55,4,41,0,0,0.01218185773330433,0.4054054054054055,0.4444444444444444,TX_7387,Clothing,USER_7386,Normal
7388,670.38,3,Food,0,0,37,4,30,0,0,0.4557184033065042,0.16216216216216217,0.4444444444444444,TX_7388,Food,USER_7387,Normal
7389,60.7,3,Clothing,0,0,83,3,66,0,0,0.0412633239068958,0.7837837837837839,0.3333333333333333,TX_7389,Clothing,USER_7388,Normal
7390,99.24,8,Electronics,0,0,55,2,66,0,0,0.06746247552751794,0.4054054054054055,0.2222222222222222,TX_7390,Electronics,USER_7389,Normal
7391,188.9,14,Clothing,0,0,57,0,45,0,0,0.12841255166412877,0.43243243243243246,0.0,TX_7391,Clothing,USER_7390,Normal
7392,4.5,23,Food,0,0,77,1,50,0,0,0.003059060256689145,0.7027027027027027,0.1111111111111111,TX_7392,Food,USER_7391,Normal
7393,299.18,14,Clothing,0,0,60,3,43,0,0,0.20337992168805744,0.472972972972973,0.3333333333333333,TX_7393,Clothing,USER_7392,Normal
7394,138.44,6,Grocery,1,0,93,1,34,0,1,0.09411028931912116,0.918918918918919,0.1111111111111111,TX_7394,Grocery,USER_7393,Normal
7395,58.69,11,Food,0,0,99,1,42,0,0,0.03989694365890798,1.0,0.1111111111111111,TX_7395,Food,USER_7394,Normal
7396,11.45,2,Travel,0,0,58,1,49,0,0,0.00778360887535349,0.44594594594594594,0.1111111111111111,TX_7396,Travel,USER_7395,Normal
7397,31.92,19,Clothing,0,0,85,0,19,0,0,0.021698934087448336,0.8108108108108109,0.0,TX_7397,Clothing,USER_7396,Normal
7398,405.74,8,Electronics,0,0,84,1,60,0,0,0.27581846856645637,0.7972972972972973,0.1111111111111111,TX_7398,Electronics,USER_7397,Normal
7399,208.52,13,Clothing,0,0,27,2,47,0,0,0.14175005438329347,0.027027027027027084,0.2222222222222222,TX_7399,Clothing,USER_7398,Normal
7400,51.76,12,Electronics,0,0,30,1,67,0,0,0.0351859908636067,0.0675675675675676,0.1111111111111111,TX_7400,Electronics,USER_7399,Normal
7401,12.21,23,Grocery,0,1,44,5,31,0,1,0.008300250163149881,0.2567567567567568,0.5555555555555556,TX_7401,Grocery,USER_7400,Normal
7402,211.17,11,Travel,0,0,28,3,30,0,0,0.14355150097889927,0.04054054054054057,0.3333333333333333,TX_7402,Travel,USER_7401,Normal
7403,152.93,0,Food,0,1,77,2,54,0,1,0.10396046334566021,0.7027027027027027,0.2222222222222222,TX_7403,Food,USER_7402,Normal
7404,93.31,18,Food,0,0,95,1,28,0,0,0.06343131390036981,0.9459459459459459,0.1111111111111111,TX_7404,Food,USER_7403,Normal
7405,81.35,15,Travel,1,0,86,3,62,0,1,0.055301011529258204,0.8243243243243245,0.3333333333333333,TX_7405,Travel,USER_7404,Normal
7406,43.99,11,Grocery,0,0,62,3,65,0,0,0.029904013487056777,0.5000000000000001,0.3333333333333333,TX_7406,Grocery,USER_7405,Normal
7407,199.35,9,Grocery,0,0,60,3,26,0,0,0.13551636937132913,0.472972972972973,0.3333333333333333,TX_7407,Grocery,USER_7406,Normal
7408,635.23,1,Clothing,0,0,58,1,53,0,0,0.43182374374592125,0.44594594594594594,0.1111111111111111,TX_7408,Clothing,USER_7407,Normal
7409,34.78,17,Grocery,0,0,30,4,39,0,0,0.023643136828366326,0.0675675675675676,0.4444444444444444,TX_7409,Grocery,USER_7408,Normal
7410,163.64,12,Clothing,1,0,90,3,21,0,1,0.11124102675658036,0.8783783783783784,0.3333333333333333,TX_7410,Clothing,USER_7409,Normal
7411,99.35,23,Electronics,0,0,42,2,48,0,0,0.06753725255601478,0.22972972972972971,0.2222222222222222,TX_7411,Electronics,USER_7410,Normal
7412,106.53,5,Travel,0,0,51,0,60,0,0,0.07241815314335436,0.3513513513513514,0.0,TX_7412,Travel,USER_7411,Normal
7413,52.78,11,Electronics,1,0,63,2,55,0,1,0.03587937785512291,0.5135135135135136,0.2222222222222222,TX_7413,Electronics,USER_7412,Normal
7414,313.87,21,Electronics,0,0,75,1,68,0,0,0.2133660539482271,0.6756756756756758,0.1111111111111111,TX_7414,Electronics,USER_7413,Normal
7415,119.54,3,Electronics,0,0,43,0,69,0,0,0.08126223624102676,0.2432432432432433,0.0,TX_7415,Electronics,USER_7414,Normal
7416,141.11,0,Electronics,0,0,58,2,58,0,0,0.09592533173809006,0.44594594594594594,0.2222222222222222,TX_7416,Electronics,USER_7415,Normal
7417,65.43,10,Food,0,0,48,0,18,0,0,0.04447873613226017,0.31081081081081086,0.0,TX_7417,Food,USER_7416,Normal
7418,36.12,22,Grocery,1,0,49,1,36,0,1,0.024554056993691536,0.32432432432432434,0.1111111111111111,TX_7418,Grocery,USER_7417,Normal
7419,16.17,7,Travel,0,0,94,2,26,0,0,0.010992223189036329,0.9324324324324326,0.2222222222222222,TX_7419,Travel,USER_7418,Normal
7420,225.39,1,Travel,0,0,54,2,29,0,0,0.15321813139003695,0.391891891891892,0.2222222222222222,TX_7420,Travel,USER_7419,Normal
7421,39.32,1,Electronics,0,0,78,3,56,0,0,0.026729388731781597,0.7162162162162163,0.3333333333333333,TX_7421,Electronics,USER_7420,Normal
7422,210.86,15,Travel,0,0,49,1,60,0,0,0.14334076571677182,0.32432432432432434,0.1111111111111111,TX_7422,Travel,USER_7421,Normal
7423,89.08,0,Clothing,0,1,29,1,51,1,1,0.06055579725908201,0.05405405405405406,0.1111111111111111,TX_7423,Clothing,USER_7422,Fraud
7424,96.74,3,Travel,0,0,26,0,28,0,0,0.06576299760713508,0.013513513513513542,0.0,TX_7424,Travel,USER_7423,Normal
7425,114.0,5,Electronics,0,0,87,2,54,0,0,0.07749619316945834,0.8378378378378378,0.2222222222222222,TX_7425,Electronics,USER_7424,Normal
7426,82.51,20,Travel,0,0,78,4,65,0,0,0.05608956928431586,0.7162162162162163,0.4444444444444444,TX_7426,Travel,USER_7425,Normal
7427,19.09,19,Grocery,0,0,62,3,64,0,0,0.012977213400043507,0.5000000000000001,0.3333333333333333,TX_7427,Grocery,USER_7426,Normal
7428,66.7,13,Electronics,0,0,41,3,34,0,0,0.045342070915814665,0.21621621621621623,0.3333333333333333,TX_7428,Electronics,USER_7427,Normal
7429,196.17,19,Food,0,1,55,3,34,0,1,0.13335463345660212,0.4054054054054055,0.3333333333333333,TX_7429,Food,USER_7428,Normal
7430,197.27,14,Grocery,0,0,25,1,33,0,0,0.1341024037415706,0.0,0.1111111111111111,TX_7430,Grocery,USER_7429,Normal
7431,60.69,6,Travel,0,0,30,0,61,0,0,0.04125652599521427,0.0675675675675676,0.0,TX_7431,Travel,USER_7430,Normal
7432,110.95,6,Food,0,0,94,3,40,0,0,0.07542283010659126,0.9324324324324326,0.3333333333333333,TX_7432,Food,USER_7431,Normal
7433,38.7,17,Grocery,1,0,60,2,60,0,1,0.026307918207526648,0.472972972972973,0.2222222222222222,TX_7433,Grocery,USER_7432,Normal
7434,42.51,22,Clothing,0,0,32,0,57,0,0,0.028897922558190122,0.09459459459459463,0.0,TX_7434,Clothing,USER_7433,Normal
7435,4.2,1,Grocery,0,0,97,4,57,0,0,0.0028551229062432023,0.9729729729729731,0.4444444444444444,TX_7435,Grocery,USER_7434,Normal
7436,408.7,19,Food,0,0,34,0,29,0,0,0.2778306504241897,0.12162162162162166,0.0,TX_7436,Food,USER_7435,Normal
7437,42.59,14,Clothing,0,1,48,2,40,0,1,0.028952305851642376,0.31081081081081086,0.2222222222222222,TX_7437,Clothing,USER_7436,Normal
7438,46.47,0,Travel,0,0,87,1,68,0,0,0.03158989558407657,0.8378378378378378,0.1111111111111111,TX_7438,Travel,USER_7437,Normal
7439,59.03,20,Electronics,0,0,64,3,36,0,0,0.04012807265608005,0.5270270270270271,0.3333333333333333,TX_7439,Electronics,USER_7438,Normal
7440,24.53,16,Travel,0,0,26,2,67,0,0,0.016675277354796608,0.013513513513513542,0.2222222222222222,TX_7440,Travel,USER_7439,Normal
7441,183.53,19,Electronics,0,1,44,2,49,0,1,0.1247620730911464,0.2567567567567568,0.2222222222222222,TX_7441,Electronics,USER_7440,Normal
7442,14.06,12,Electronics,0,0,57,1,18,0,0,0.009557863824233195,0.43243243243243246,0.1111111111111111,TX_7442,Electronics,USER_7441,Normal
7443,25.94,11,Food,0,0,38,1,32,0,0,0.01763378290189254,0.17567567567567577,0.1111111111111111,TX_7443,Food,USER_7442,Normal
7444,186.29,23,Clothing,0,0,78,0,65,0,0,0.12663829671524907,0.7162162162162163,0.0,TX_7444,Clothing,USER_7443,Normal
7445,74.7,21,Clothing,1,1,79,2,41,0,2,0.05078040026103981,0.7297297297297297,0.2222222222222222,TX_7445,Clothing,USER_7444,Normal
7446,221.55,14,Grocery,0,0,61,0,66,0,0,0.15060773330432892,0.4864864864864865,0.0,TX_7446,Grocery,USER_7445,Normal
7447,146.73,23,Travel,0,0,30,3,43,0,0,0.09974575810311072,0.0675675675675676,0.3333333333333333,TX_7447,Travel,USER_7446,Normal
7448,53.23,4,Food,0,0,57,1,57,0,0,0.03618528388079182,0.43243243243243246,0.1111111111111111,TX_7448,Food,USER_7447,Normal
7449,189.39,6,Travel,0,1,74,2,41,0,1,0.1287456493365238,0.6621621621621622,0.2222222222222222,TX_7449,Travel,USER_7448,Normal
7450,22.25,7,Grocery,0,0,99,2,27,0,0,0.015125353491407438,1.0,0.2222222222222222,TX_7450,Grocery,USER_7449,Normal
7451,138.38,22,Grocery,0,0,94,2,23,0,0,0.09406950184903197,0.9324324324324326,0.2222222222222222,TX_7451,Grocery,USER_7450,Normal
7452,103.45,13,Food,0,0,96,2,19,0,0,0.07032439634544269,0.9594594594594595,0.2222222222222222,TX_7452,Food,USER_7451,Normal
7453,56.12,3,Grocery,1,0,75,0,51,0,1,0.0381498803567544,0.6756756756756758,0.0,TX_7453,Grocery,USER_7452,Normal
7454,166.74,20,Food,0,0,90,1,35,0,0,0.11334837937785512,0.8783783783783784,0.1111111111111111,TX_7454,Food,USER_7453,Normal
7455,369.1,13,Grocery,0,0,85,4,41,0,0,0.25091092016532524,0.8108108108108109,0.4444444444444444,TX_7455,Grocery,USER_7454,Normal
7456,1227.01,9,Clothing,0,0,52,3,29,0,0,0.8341105612355884,0.3648648648648649,0.3333333333333333,TX_7456,Clothing,USER_7455,Normal
7457,168.46,21,Food,0,0,68,2,41,0,0,0.11451762018707853,0.5810810810810811,0.2222222222222222,TX_7457,Food,USER_7456,Normal
7458,93.37,15,Clothing,0,0,36,2,25,0,0,0.063472101370459,0.14864864864864868,0.2222222222222222,TX_7458,Clothing,USER_7457,Normal
7459,45.93,10,Clothing,0,0,81,3,18,0,0,0.031222808353273873,0.7567567567567569,0.3333333333333333,TX_7459,Clothing,USER_7458,Normal
7460,53.49,21,Food,1,0,50,6,62,0,1,0.03636202958451164,0.33783783783783783,0.6666666666666666,TX_7460,Food,USER_7459,Normal
7461,117.52,13,Travel,0,0,49,0,42,0,0,0.0798890580813574,0.32432432432432434,0.0,TX_7461,Travel,USER_7460,Normal
7462,82.39,13,Electronics,0,0,39,0,27,0,0,0.05600799434413748,0.18918918918918926,0.0,TX_7462,Electronics,USER_7461,Normal
7463,441.23,1,Grocery,0,0,98,0,53,0,0,0.29994425712421147,0.9864864864864865,0.0,TX_7463,Grocery,USER_7462,Normal
7464,82.68,21,Grocery,0,0,77,2,58,0,0,0.056205133782901893,0.7027027027027027,0.2222222222222222,TX_7464,Grocery,USER_7463,Normal
7465,84.15,12,Travel,0,0,89,0,24,0,0,0.05720442680008701,0.864864864864865,0.0,TX_7465,Travel,USER_7464,Normal
7466,87.08,2,Electronics,0,0,78,2,68,0,0,0.05919621492277572,0.7162162162162163,0.2222222222222222,TX_7466,Electronics,USER_7465,Normal
7467,326.1,17,Travel,0,0,63,0,46,0,0,0.22167989993474005,0.5135135135135136,0.0,TX_7467,Travel,USER_7466,Normal
7468,189.37,21,Electronics,0,0,75,2,43,0,0,0.12873205351316075,0.6756756756756758,0.2222222222222222,TX_7468,Electronics,USER_7467,Normal
7469,171.42,3,Food,0,0,44,1,59,0,0,0.11652980204481182,0.2567567567567568,0.1111111111111111,TX_7469,Food,USER_7468,Normal
7470,73.2,20,Food,1,0,88,0,52,0,1,0.049760713508810096,0.8513513513513514,0.0,TX_7470,Food,USER_7469,Normal
7471,306.58,20,Clothing,0,0,35,3,49,0,0,0.20841037633239068,0.1351351351351352,0.3333333333333333,TX_7471,Clothing,USER_7470,Normal
7472,7.04,18,Clothing,0,0,76,2,67,0,0,0.004785729823798129,0.6891891891891894,0.2222222222222222,TX_7472,Clothing,USER_7471,Normal
7473,368.35,15,Food,0,0,78,0,57,0,0,0.25040107678921036,0.7162162162162163,0.0,TX_7473,Food,USER_7472,Normal
7474,129.42,3,Clothing,0,0,93,3,49,0,0,0.08797857298237981,0.918918918918919,0.3333333333333333,TX_7474,Clothing,USER_7473,Normal
7475,91.42,18,Food,1,0,31,1,50,0,1,0.062146508592560365,0.08108108108108114,0.1111111111111111,TX_7475,Food,USER_7474,Normal
7476,123.75,22,Travel,0,0,36,2,35,0,0,0.08412415705895149,0.14864864864864868,0.2222222222222222,TX_7476,Travel,USER_7475,Normal
7477,198.16,14,Grocery,0,0,26,2,56,0,0,0.1347074178812269,0.013513513513513542,0.2222222222222222,TX_7477,Grocery,USER_7476,Normal
7478,2.31,0,Food,0,0,45,2,39,0,0,0.0015703175984337612,0.2702702702702703,0.2222222222222222,TX_7478,Food,USER_7477,Normal
7479,369.4,15,Food,0,0,93,3,32,0,0,0.2511148575157711,0.918918918918919,0.3333333333333333,TX_7479,Food,USER_7478,Normal
7480,106.55,14,Food,0,0,60,4,58,0,0,0.07243174896671742,0.472972972972973,0.4444444444444444,TX_7480,Food,USER_7479,Normal
7481,75.6,15,Clothing,0,0,45,1,40,0,0,0.05139221231237763,0.2702702702702703,0.1111111111111111,TX_7481,Clothing,USER_7480,Normal
7482,26.78,21,Clothing,0,0,77,5,58,0,0,0.01820480748314118,0.7027027027027027,0.5555555555555556,TX_7482,Clothing,USER_7481,Normal
7483,104.2,19,Clothing,0,1,43,0,54,0,1,0.07083423972155754,0.2432432432432433,0.0,TX_7483,Clothing,USER_7482,Normal
7484,123.45,0,Clothing,1,0,27,0,30,1,1,0.08392021970850555,0.027027027027027084,0.0,TX_7484,Clothing,USER_7483,Fraud
7485,93.05,16,Travel,0,0,84,3,39,0,0,0.06325456819664999,0.7972972972972973,0.3333333333333333,TX_7485,Travel,USER_7484,Normal
7486,204.35,4,Food,0,1,97,0,62,0,1,0.13891532521209485,0.9729729729729731,0.0,TX_7486,Food,USER_7485,Normal
7487,98.33,4,Travel,0,0,58,3,39,0,0,0.06684386556449859,0.44594594594594594,0.3333333333333333,TX_7487,Travel,USER_7486,Normal
7488,585.89,6,Clothing,0,0,53,2,46,0,0,0.39828284750924514,0.3783783783783784,0.2222222222222222,TX_7488,Clothing,USER_7487,Normal
7489,164.61,12,Travel,0,0,98,5,20,0,0,0.11190042418968893,0.9864864864864865,0.5555555555555556,TX_7489,Travel,USER_7488,Normal
7490,296.56,11,Food,0,0,81,3,36,0,0,0.2015988688274962,0.7567567567567569,0.3333333333333333,TX_7490,Food,USER_7489,Normal
7491,20.85,3,Food,0,0,97,3,61,0,0,0.014173645855993039,0.9729729729729731,0.3333333333333333,TX_7491,Food,USER_7490,Normal
7492,91.14,3,Clothing,0,0,64,2,66,0,0,0.061956167065477484,0.5270270270270271,0.2222222222222222,TX_7492,Clothing,USER_7491,Normal
7493,73.94,22,Food,0,1,74,2,53,0,1,0.050263758973243415,0.6621621621621622,0.2222222222222222,TX_7493,Food,USER_7492,Normal
7494,151.7,20,Travel,0,0,99,5,68,0,0,0.10312432020883183,1.0,0.5555555555555556,TX_7494,Travel,USER_7493,Normal
7495,355.34,20,Electronics,0,0,43,2,56,0,0,0.24155699369153794,0.2432432432432433,0.2222222222222222,TX_7495,Electronics,USER_7494,Normal
7496,14.68,5,Food,0,0,46,2,23,0,0,0.009979334348488144,0.2837837837837839,0.2222222222222222,TX_7496,Food,USER_7495,Normal
7497,13.56,23,Travel,0,0,75,3,31,0,0,0.009217968240156624,0.6756756756756758,0.3333333333333333,TX_7497,Travel,USER_7496,Normal
7498,341.86,14,Travel,0,0,73,3,45,0,0,0.23239340874483358,0.6486486486486487,0.3333333333333333,TX_7498,Travel,USER_7497,Normal
7499,43.08,20,Travel,1,0,76,1,48,0,1,0.029285403524037412,0.6891891891891894,0.1111111111111111,TX_7499,Travel,USER_7498,Normal
7500,198.88,18,Food,0,0,46,3,62,0,0,0.13519686752229715,0.2837837837837839,0.3333333333333333,TX_7500,Food,USER_7499,Normal
7501,140.9,5,Electronics,0,0,86,1,43,0,0,0.0957825755927779,0.8243243243243245,0.1111111111111111,TX_7501,Electronics,USER_7500,Normal
7502,322.04,11,Clothing,0,0,84,5,68,0,0,0.2189199477920383,0.7972972972972973,0.5555555555555556,TX_7502,Clothing,USER_7501,Normal
7503,24.05,13,Clothing,0,0,31,1,23,0,0,0.016348977594083096,0.08108108108108114,0.1111111111111111,TX_7503,Clothing,USER_7502,Normal
7504,25.02,17,Food,0,0,77,1,59,0,0,0.017008375027191647,0.7027027027027027,0.1111111111111111,TX_7504,Food,USER_7503,Normal
7505,146.48,11,Food,0,0,55,2,20,0,0,0.09957581031107243,0.4054054054054055,0.2222222222222222,TX_7505,Food,USER_7504,Normal
7506,526.65,23,Grocery,0,0,28,1,26,0,0,0.35801201870785293,0.04054054054054057,0.1111111111111111,TX_7506,Grocery,USER_7505,Normal
7507,96.51,23,Electronics,0,0,31,2,20,0,0,0.06560664563845986,0.08108108108108114,0.2222222222222222,TX_7507,Electronics,USER_7506,Normal
7508,71.27,14,Travel,0,0,27,1,34,0,0,0.048448716554274525,0.027027027027027084,0.1111111111111111,TX_7508,Travel,USER_7507,Normal
7509,167.97,18,Travel,0,0,49,3,44,0,0,0.11418452251468349,0.32432432432432434,0.3333333333333333,TX_7509,Travel,USER_7508,Normal
7510,479.82,7,Clothing,0,0,58,1,68,0,0,0.3261773983032412,0.44594594594594594,0.1111111111111111,TX_7510,Clothing,USER_7509,Normal
7511,326.44,8,Food,0,0,57,2,31,0,0,0.2219110289319121,0.43243243243243246,0.2222222222222222,TX_7511,Food,USER_7510,Normal
7512,972.01,4,Electronics,0,0,62,1,54,0,0,0.6607638133565369,0.5000000000000001,0.1111111111111111,TX_7512,Electronics,USER_7511,Normal
7513,4.11,4,Clothing,0,0,28,1,57,0,0,0.002793941701109419,0.04054054054054057,0.1111111111111111,TX_7513,Clothing,USER_7512,Normal
7514,21.56,5,Electronics,0,0,72,3,64,0,0,0.01465629758538177,0.6351351351351352,0.3333333333333333,TX_7514,Electronics,USER_7513,Normal
7515,169.24,22,Food,0,0,98,3,66,0,0,0.11504785729823798,0.9864864864864865,0.3333333333333333,TX_7515,Food,USER_7514,Normal
7516,309.24,2,Travel,0,0,85,1,21,0,0,0.21021862083967804,0.8108108108108109,0.1111111111111111,TX_7516,Travel,USER_7515,Normal
7517,60.45,4,Grocery,0,0,89,4,59,0,0,0.04109337611485751,0.864864864864865,0.4444444444444444,TX_7517,Grocery,USER_7516,Normal
7518,49.21,0,Electronics,0,0,95,3,65,0,0,0.033452523384816184,0.9459459459459459,0.3333333333333333,TX_7518,Electronics,USER_7517,Normal
7519,278.34,10,Travel,0,0,85,1,25,0,0,0.1892130737437459,0.8108108108108109,0.1111111111111111,TX_7519,Travel,USER_7518,Normal
7520,10.45,20,Electronics,0,0,25,5,28,0,0,0.007103817707200347,0.0,0.5555555555555556,TX_7520,Electronics,USER_7519,Normal
7521,82.99,19,Electronics,0,0,30,4,39,0,0,0.05641586904502936,0.0675675675675676,0.4444444444444444,TX_7521,Electronics,USER_7520,Normal
7522,126.87,0,Electronics,0,0,98,5,69,0,0,0.0862451055035893,0.9864864864864865,0.5555555555555556,TX_7522,Electronics,USER_7521,Normal
7523,147.92,6,Food,0,0,45,0,68,0,0,0.10055470959321296,0.2702702702702703,0.0,TX_7523,Food,USER_7522,Normal
7524,234.76,14,Clothing,1,0,91,1,50,0,1,0.15958777463563192,0.891891891891892,0.1111111111111111,TX_7524,Clothing,USER_7523,Normal
7525,78.89,16,Electronics,0,0,52,1,59,0,0,0.05362872525560148,0.3648648648648649,0.1111111111111111,TX_7525,Electronics,USER_7524,Normal
7526,170.73,7,Food,0,0,90,1,61,0,0,0.11606074613878616,0.8783783783783784,0.1111111111111111,TX_7526,Food,USER_7525,Normal
7527,158.47,1,Grocery,0,0,51,1,49,0,0,0.10772650641722863,0.3513513513513514,0.1111111111111111,TX_7527,Grocery,USER_7526,Normal
7528,142.78,12,Clothing,0,0,56,2,41,0,0,0.09706058298890581,0.41891891891891897,0.2222222222222222,TX_7528,Clothing,USER_7527,Normal
7529,184.14,11,Food,0,0,36,1,19,0,0,0.1251767457037198,0.14864864864864868,0.1111111111111111,TX_7529,Food,USER_7528,Normal
